phone_id,model,url,display_ratio,display_area_cm2,resolution,screen_size,ppi,os,chipset,ram,storage,battery,status_code,error_message
19,iPhone 15 Pro,https://www.gsmarena.com/apple_iphone_15_pro-12557.php,19.5:9,91.34,1179x2556,"6.1""",,,,,,,200,
20,iPhone 15 Pro Max,https://www.gsmarena.com/apple_iphone_15_pro_max-12548.php,19.5:9,110.19,1290x2796,"6.7""",,,,,,,200,
21,iPhone 16,https://www.gsmarena.com/apple_iphone_16-13317.php,19.5:9,91.34,1179x2556,"6.1""",,,,,,,200,
22,iPhone 16 Plus,https://www.gsmarena.com/apple_iphone_16_plus-13316.php,19.5:9,110.19,1290x2796,"6.7""",,,,,,,200,
23,iPhone 16 Pro,https://www.gsmarena.com/apple_iphone_16_pro-13315.php,19.5:9,97.43,1206x2622,"6.3""",,,,,,,200,
24,iPhone 16 Pro Max,https://www.gsmarena.com/apple_iphone_16_pro_max-13123.php,19.5:9,116.87,1320x2868,"6.9""",,,,,,,200,
25,iPhone 16e,https://www.gsmarena.com/apple_iphone_16e-13395.php,19.5:9,91.34,1170x2532,"6.1""",,,,,,,200,
26,iPhone 17,https://www.gsmarena.com/apple_iphone_17-14050.php,19.5:9,97.43,1206x2622,"6.3""",,,,,,,200,
27,iPhone Air,https://www.gsmarena.com/apple_iphone_17_air-13502.php,19.5:9,103.71,1260x2736,"6.5""",,,,,,,200,
28,iPhone 17 Pro,https://www.gsmarena.com/apple_iphone_17_pro-14049.php,19.5:9,97.43,1206x2622,"6.3""",,,,,,,200,
29,iPhone 17 Pro Max,https://www.gsmarena.com/apple_iphone_17_pro_max-13964.php,19.5:9,116.87,1320x2868,"6.9""",,,,,,,200,
30,iPhone 3G,https://www.gsmarena.com/apple_iphone_3g-2424.php,3:2,36.48,320x480,"3.5""",,,,,,,200,
31,iPhone 3GS,https://www.gsmarena.com/apple_iphone_3gs-2826.php,3:2,36.48,320x480,"3.5""",,,,,,,200,
32,iPhone 4,https://www.gsmarena.com/apple_iphone_4-3275.php,3:2,36.48,640x960,"3.5""",,,,,,,200,
33,iPhone 4 CDMA,https://www.gsmarena.com/apple_iphone_4_cdma-3716.php,3:2,36.48,640x960,"3.5""",,,,,,,200,
34,iPhone 4s,https://www.gsmarena.com/apple_iphone_4s-4212.php,3:2,36.48,640x960,"3.5""",,,,,,,200,
35,iPhone 5,https://www.gsmarena.com/apple_iphone_5-4910.php,16:9,44.11,640x1136,"4.0""",,,,,,,200,
36,iPhone 5c,https://www.gsmarena.com/apple_iphone_5c-5690.php,16:9,44.11,640x1136,"4.0""",,,,,,,200,
37,iPhone 5s,https://www.gsmarena.com/apple_iphone_5s-5685.php,16:9,44.11,640x1136,"4.0""",,,,,,,200,
38,iPhone 6,https://www.gsmarena.com/apple_iphone_6-6378.php,16:9,60.90,750x1334,"4.7""",,,,,,,200,
39,iPhone 6 Plus,https://www.gsmarena.com/apple_iphone_6_plus-6665.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
40,iPhone 6s,https://www.gsmarena.com/apple_iphone_6s-7242.php,16:9,60.90,750x1334,"4.7""",,,,,,,200,
41,iPhone 6s Plus,https://www.gsmarena.com/apple_iphone_6s_plus-7243.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
42,iPhone 7,https://www.gsmarena.com/apple_iphone_7-8064.php,16:9,60.90,750x1334,"4.7""",,,,,,,200,
43,iPhone 7 Plus,https://www.gsmarena.com/apple_iphone_7_plus-8065.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
44,iPhone 8,https://www.gsmarena.com/apple_iphone_8-8573.php,16:9,60.90,750x1334,"4.7""",,,,,,,200,
45,iPhone 8 Plus,https://www.gsmarena.com/apple_iphone_8_plus-8131.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
46,iPhone SE,https://www.gsmarena.com/apple_iphone_se-7969.php,16:9,44.11,640x1136,"4.0""",,,,,,,200,
47,iPhone SE (2020),https://www.gsmarena.com/apple_iphone_se_(2020)-10170.php,16:9,60.90,750x1334,"4.7""",,,,,,,200,
48,iPhone SE (2022),https://www.gsmarena.com/apple_iphone_se_(2022)-11410.php,16:9,60.90,750x1334,"4.7""",,,,,,,200,
49,iPhone X,https://www.gsmarena.com/apple_iphone_x-8858.php,19.5:9,82.58,1125x2436,"5.8""",,,,,,,200,
50,iPhone XR,https://www.gsmarena.com/apple_iphone_xr-9320.php,19.5:9,91.34,828x1792,"6.1""",,,,,,,200,
51,iPhone XS,https://www.gsmarena.com/apple_iphone_xs-9318.php,19.5:9,82.58,1125x2436,"5.8""",,,,,,,200,
52,iPhone XS Max,https://www.gsmarena.com/apple_iphone_xs_max-9319.php,19.5:9,103.71,1242x2688,"6.5""",,,,,,,200,
