phone_id,model,url,display_ratio,display_area_cm2,resolution,screen_size,ppi,os,chipset,ram,storage,battery,status_code,error_message
196,Moto X50 Ultra,https://www.gsmarena.com/motorola_moto_x50_ultra-13008.php,20:9,108.38,1220x2712,"6.7""",,,,,,,200,
197,Moto X Force,https://www.gsmarena.com/motorola_moto_x_force-7555.php,16:9,80.39,1440x2560,"5.4""",,,,,,,200,
198,Moto X Play,https://www.gsmarena.com/motorola_moto_x_play-7454.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
199,Moto X Play Dual SIM,https://www.gsmarena.com/motorola_moto_x_play_dual_sim-7470.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
200,Moto X Style,https://www.gsmarena.com/motorola_moto_x_style-7229.php,16:9,89.57,1440x2560,"5.7""",,,,,,,200,
201,Moto Z,https://www.gsmarena.com/motorola_moto_z-8094.php,16:9,83.39,1440x2560,"5.5""",,,,,,,200,
202,Moto Z2 Force,https://www.gsmarena.com/motorola_moto_z2_force-8693.php,16:9,83.39,1440x2560,"5.5""",,,,,,,200,
203,Moto Z2 Play,https://www.gsmarena.com/motorola_moto_z2_play-8674.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
204,Moto Z3,https://www.gsmarena.com/motorola_moto_z3-9283.php,18:9,93.21,1080x2160,"6.01""",,,,,,,200,
205,Moto Z3 Play,https://www.gsmarena.com/motorola_moto_z3_play-9003.php,18:9,93.21,1080x2160,"6.01""",,,,,,,200,
206,Moto Z4,https://www.gsmarena.com/motorola_moto_z4-9691.php,19.5:9,100.55,1080x2340,"6.4""",,,,,,,200,
207,Moto Z Force,https://www.gsmarena.com/motorola_moto_z_force-8093.php,16:9,83.39,1440x2560,"5.5""",,,,,,,200,
208,Moto Z Play,https://www.gsmarena.com/motorola_moto_z_play-8310.php,16:9,83.39,1080x1920,"5.5""",,,,,,,200,
209,One (P30 Play),https://www.gsmarena.com/motorola_one_(p30_play)-9310.php,19:9,86.89,720x1520,"5.9""",,,,,,,200,
210,One 5G,https://www.gsmarena.com/motorola_one_5g-10407.php,21:9,104.86,1080x2520,"6.7""",,,,,,,200,
211,One 5G Ace,https://www.gsmarena.com/motorola_one_5g_ace-10671.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
212,One 5G UW,https://www.gsmarena.com/motorola_one_5g_uw-10518.php,21:9,104.86,1080x2520,"6.7""",,,,,,,200,
213,one 5G UW ace,https://www.gsmarena.com/motorola_one_5g_uw_ace-11005.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
214,One Action,https://www.gsmarena.com/motorola_one_action-9739.php,21:9,92.71,1080x2520,"6.3""",,,,,,,200,
215,One Fusion+,https://www.gsmarena.com/motorola_one_fusion+-10290.php,19.5:9,103.71,1080x2340,"6.5""",,,,,,,200,
216,One Fusion,https://www.gsmarena.com/motorola_one_fusion-10317.php,20:9,102.01,720x1600,"6.5""",,,,,,,200,
217,One Hyper,https://www.gsmarena.com/motorola_one_hyper-9944.php,19.5:9,103.71,1080x2340,"6.5""",,,,,,,200,
218,One Macro,https://www.gsmarena.com/motorola_one_macro-9900.php,19:9,95.95,720x1520,"6.2""",,,,,,,200,
219,One Power (P30 Note),https://www.gsmarena.com/motorola_one_power_(p30_note)-9221.php,18.7:9,96.91,1080x2246,"6.2""",,,,,,,200,
220,One Vision,https://www.gsmarena.com/motorola_one_vision-9647.php,21:9,92.71,1080x2520,"6.3""",,,,,,,200,
221,One Vision Plus,https://www.gsmarena.com/motorola_one_vision_plus-10374.php,19:9,99.07,1080x2280,"6.3""",,,,,,,200,
222,One Zoom,https://www.gsmarena.com/motorola_one_zoom-9745.php,19.5:9,100.23,1080x2340,"6.39""",,,,,,,200,
223,P30,https://www.gsmarena.com/motorola_p30-9294.php,18.7:9,96.91,1080x2246,"6.2""",,,,,,,200,
224,Razr+ 2024,https://www.gsmarena.com/motorola_razr+_2024-13213.php,,,1080x2640,"6.9""",,,,,,,200,
225,Razr+ 2025,https://www.gsmarena.com/motorola_razr+_2025-13825.php,16:10,138.05,1080x2640,"6.9""",,,,,,,200,
226,Razr 2019,https://www.gsmarena.com/motorola_razr_2019-9630.php,,,876x2142,"6.2""",,,,,,,200,
227,Razr 2022,https://www.gsmarena.com/motorola_razr_2022-11752.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
228,Razr 2024,https://www.gsmarena.com/motorola_razr_2024-13214.php,,,1080x2640,"6.9""",,,,,,,200,
229,Razr 2025,https://www.gsmarena.com/motorola_razr_2025-13824.php,14:09,139.72,1080x2640,"6.9""",,,,,,,200,
230,Razr 40,https://www.gsmarena.com/motorola_razr_40-12311.php,,,1080x2640,"6.9""",,,,,,,200,
231,Razr 40 Ultra,https://www.gsmarena.com/motorola_razr_40_ultra-12169.php,,,1080x2640,"6.9""",,,,,,,200,
232,Razr 50,https://www.gsmarena.com/motorola_razr_50-13151.php,22:54,107.33,1080x2640,"6.9""",,,,,,,200,
233,Razr 50 Ultra,https://www.gsmarena.com/motorola_razr_50_ultra-13150.php,21:54,103.76,1080x2640,"6.9""",,,,,,,200,
234,Razr 5G,https://www.gsmarena.com/motorola_razr_5g-10410.php,,,876x2142,"6.2""",,,,,,,200,
235,Razr 60,https://www.gsmarena.com/motorola_razr_60-13749.php,45:08,52.93,1080x2640,"6.9""",,,,,,,200,
236,Razr 60 Ultra,https://www.gsmarena.com/motorola_razr_60_ultra-13805.php,33:20,140.12,1224x2912,"7.0""",,,,,,,200,
237,Razr Ultra 2025,https://www.gsmarena.com/motorola_razr_ultra_2025-13823.php,,,1224x2912,"7.0""",,,,,,,200,
238,S50 Neo,https://www.gsmarena.com/motorola_s50_neo-13152.php,20:9,108.38,1080x2400,"6.7""",,,,,,,200,
239,ThinkPhone,https://www.gsmarena.com/motorola_thinkphone-12059.php,20:9,105.17,1080x2400,"6.6""",,,,,,,200,
240,ThinkPhone 25,https://www.gsmarena.com/motorola_thinkphone_25-13373.php,19.5:9,99.29,1220x2670,"6.36""",,,,,,,200,
