id,model,url,status
181,Poco M5 (India),https://www.gsmarena.com/xiaomi_poco_m5_(india)-11869.php,pending
182,Poco M5s,https://www.gsmarena.com/xiaomi_poco_m5s-11832.php,pending
183,Poco M6,https://www.gsmarena.com/xiaomi_poco_m6-12737.php,pending
184,Poco M6 4G,https://www.gsmarena.com/xiaomi_poco_m6_4g-13131.php,pending
185,Poco M6 Plus,https://www.gsmarena.com/xiaomi_poco_m6_plus-13119.php,pending
186,Poco M6 Pro,https://www.gsmarena.com/xiaomi_poco_m6_pro-12452.php,pending
187,Poco M6 Pro 4G,https://www.gsmarena.com/xiaomi_poco_m6_pro_4g-12779.php,pending
188,Poco M7 4G,https://www.gsmarena.com/xiaomi_poco_m7-14071.php,pending
189,Poco M7,https://www.gsmarena.com/xiaomi_poco_m7_5g-13678.php,pending
190,Poco M7 Plus,https://www.gsmarena.com/xiaomi_poco_m7_plus_5g-14046.php,pending
191,Poco M7 Pro 5G,https://www.gsmarena.com/xiaomi_poco_m7_pro_5g-13570.php,pending
192,Poco X2,https://www.gsmarena.com/xiaomi_poco_x2-10050.php,pending
193,Poco X3,https://www.gsmarena.com/xiaomi_poco_x3-10461.php,pending
194,Poco X3 GT,https://www.gsmarena.com/xiaomi_poco_x3_gt-10949.php,pending
195,Poco X3 NFC,https://www.gsmarena.com/xiaomi_poco_x3_nfc-10415.php,pending
196,Poco X3 Pro,https://www.gsmarena.com/xiaomi_poco_x3_pro-10802.php,pending
197,Poco X4 GT,https://www.gsmarena.com/xiaomi_poco_x4_gt-11626.php,pending
198,Poco X4 NFC,https://www.gsmarena.com/xiaomi_poco_x4_nfc-11242.php,pending
199,Poco X4 Pro 5G,https://www.gsmarena.com/xiaomi_poco_x4_pro_5g-11371.php,pending
200,Poco X5,https://www.gsmarena.com/xiaomi_poco_x5-12092.php,pending
201,Poco X5 Pro,https://www.gsmarena.com/xiaomi_poco_x5_pro-12094.php,pending
202,Poco X6,https://www.gsmarena.com/xiaomi_poco_x6-12723.php,pending
203,Poco X6 Neo,https://www.gsmarena.com/xiaomi_poco_x6_neo-12863.php,pending
204,Poco X6 Pro,https://www.gsmarena.com/xiaomi_poco_x6_pro-12717.php,pending
205,Poco X7,https://www.gsmarena.com/xiaomi_poco_x7-13604.php,pending
206,Poco X7 Pro,https://www.gsmarena.com/xiaomi_poco_x7_pro-13582.php,pending
207,Pocophone F1,https://www.gsmarena.com/xiaomi_pocophone_f1-9293.php,pending
208,Redmi,https://www.gsmarena.com/xiaomi_redmi-5609.php,pending
209,Redmi 10,https://www.gsmarena.com/xiaomi_redmi_10-11060.php,pending
210,Redmi 10 (India),https://www.gsmarena.com/xiaomi_redmi_10_(india)-11424.php,pending
211,Redmi 10 2022,https://www.gsmarena.com/xiaomi_redmi_10_2022-11357.php,pending
212,Redmi 10 5G,https://www.gsmarena.com/xiaomi_redmi_10_5g-11425.php,pending
213,Redmi 10 Power,https://www.gsmarena.com/xiaomi_redmi_10_power-11486.php,pending
214,Redmi 10 Prime+ 5G,https://www.gsmarena.com/xiaomi_redmi_10_prime+_5g-11426.php,pending
215,Redmi 10 Prime,https://www.gsmarena.com/xiaomi_redmi_10_prime-11079.php,pending
216,Redmi 10 Prime 2022,https://www.gsmarena.com/xiaomi_redmi_10_prime_2022-11519.php,pending
217,Redmi 10A,https://www.gsmarena.com/xiaomi_redmi_10a-11449.php,pending
218,Redmi 10C,https://www.gsmarena.com/xiaomi_redmi_10c-11418.php,pending
219,Redmi 10X 4G,https://www.gsmarena.com/xiaomi_redmi_10x_4g-10202.php,pending
220,Redmi 10X 5G,https://www.gsmarena.com/xiaomi_redmi_10x_5g-10266.php,pending
221,Redmi 10X Pro 5G,https://www.gsmarena.com/xiaomi_redmi_10x_pro_5g-10267.php,pending
222,Redmi 11,https://www.gsmarena.com/xiaomi_redmi_11-11574.php,pending
223,Redmi 11 Prime,https://www.gsmarena.com/xiaomi_redmi_11_prime-11855.php,pending
224,Redmi 11 Prime 5G,https://www.gsmarena.com/xiaomi_redmi_11_prime_5g-11834.php,pending
225,Redmi 11A,https://www.gsmarena.com/xiaomi_redmi_11a-11982.php,pending
226,Redmi 12,https://www.gsmarena.com/xiaomi_redmi_12-12328.php,pending
227,Redmi 12 5G,https://www.gsmarena.com/xiaomi_redmi_12_5g-12446.php,pending
228,Redmi 12C,https://www.gsmarena.com/xiaomi_redmi_12c-12051.php,pending
229,Redmi 13,https://www.gsmarena.com/xiaomi_redmi_13-13102.php,pending
230,Redmi 13 5G,https://www.gsmarena.com/xiaomi_redmi_13_5g-13157.php,pending
231,Redmi 13C,https://www.gsmarena.com/xiaomi_redmi_13c-12689.php,pending
232,Redmi 13C 5G,https://www.gsmarena.com/xiaomi_redmi_13c_5g-12726.php,pending
233,Redmi 13R,https://www.gsmarena.com/xiaomi_redmi_13r-12735.php,pending
234,Redmi 13x,https://www.gsmarena.com/xiaomi_redmi_13x_4g-13764.php,pending
235,Redmi 14C,https://www.gsmarena.com/xiaomi_redmi_14c-13291.php,pending
236,Redmi 14C (China),https://www.gsmarena.com/xiaomi_redmi_14c_(china)-13627.php,pending
237,Redmi 14C 5G,https://www.gsmarena.com/xiaomi_redmi_14c_5g-13595.php,pending
238,Redmi 14R,https://www.gsmarena.com/xiaomi_redmi_14r-13338.php,pending
239,Redmi 15 4G,https://www.gsmarena.com/xiaomi_redmi_15-14037.php,pending
240,Redmi 15,https://www.gsmarena.com/xiaomi_redmi_15_5g-14036.php,pending
241,Redmi 15C 4G,https://www.gsmarena.com/xiaomi_redmi_15c_4g-14005.php,pending
242,Redmi 15C,https://www.gsmarena.com/xiaomi_redmi_15c_5g-14039.php,pending
243,Redmi 1S,https://www.gsmarena.com/xiaomi_redmi_1s-6373.php,pending
244,Redmi 2,https://www.gsmarena.com/xiaomi_redmi_2-6884.php,pending
245,Redmi 20X,https://www.gsmarena.com/xiaomi_redmi_20x-10832.php,pending
246,Redmi 2 Prime,https://www.gsmarena.com/xiaomi_redmi_2_prime-7480.php,pending
247,Redmi 2 Pro,https://www.gsmarena.com/xiaomi_redmi_2_pro-7710.php,pending
248,Redmi 2A,https://www.gsmarena.com/xiaomi_redmi_2a-7159.php,pending
249,Redmi 3,https://www.gsmarena.com/xiaomi_redmi_3-7862.php,pending
250,Redmi 3 Pro,https://www.gsmarena.com/xiaomi_redmi_3_pro-8007.php,pending
